id,expression
E122_77009,-0.6452735
E122_180318,-0.76283586
E122_139718,-0.66546565
E122_174744,-0.93290794
E122_121316,-0.7029402
E122_116833,-1.0568911
E122_169067,-0.4717605
E122_163633,0.593205
E122_160211,-0.6347452
E122_43039,-0.9314389
E122_123353,-0.025537342
E122_105492,-0.6126579
E122_166676,-0.56035465
E122_99622,0.9292251
E122_250232,-0.93094933
E122_100138,-0.450149
E122_184898,-0.65133095
E122_81665,-0.47746414
E122_119686,-0.7984635
E122_83544,-1.0018804
E122_105792,-0.7843784
E122_171700,-0.8761701
E122_111404,-0.4291436
E122_66855,-0.65168744
E122_169683,-0.94167054
E122_160299,-0.7484845
E122_81803,-0.51279
E122_171246,-0.56864804
E122_149599,-0.8322603
E122_167840,-0.616049
E122_130772,-0.7731733
E122_146416,-0.7121279
E122_54282,0.8414874
E057_115459,-0.6668959
E057_162723,-0.5370333
E057_196275,-0.36600387
E057_232774,0.34953678
E057_172339,-0.9282659
E057_184845,-0.7785718
E057_105550,-0.30208442
E057_186409,-1.0265191
E057_174579,1.6347519
E057_198833,-0.78534573
E057_117625,-0.29932266
E057_161547,-0.22923955
E057_182149,-0.558145
E057_137098,-0.93143946
E057_13375,-0.8797977
E057_100167,-0.84290403
E057_105695,-0.5837957
E057_206262,-0.838644
E057_130313,0.20682912
E057_149639,1.2828014
E057_116212,0.76140165
E057_108423,-1.0394814
E057_115295,-0.48465824
E057_162714,0.8732034
E057_235935,0.22718625
E057_165349,-0.68802816
E057_114019,3.7575717
E057_121101,-1.116358
E057_140992,-0.35322893
E057_166448,-0.7260436
E057_198818,-0.87022835
E057_130433,-0.7768164
E057_228672,0.8817735
E057_228998,0.09330957
E057_137709,-0.7169003
E057_238166,-0.39243317
E057_215193,-0.434213
E057_100258,0.235972
E057_172901,-0.7279601
E057_44090,-0.32400346
E057_101438,-0.61496633
E057_204604,-0.61040074
E057_139531,-1.0687451
E057_179833,-0.82477504
E057_157778,0.368528
E057_224089,-0.48866832
E057_1036,-0.93319273
E057_88682,-1.2578653
E057_101911,-0.87514615
E057_90006,-0.77810293
E057_182866,0.13818349
E057_116688,2.3861856
E057_149600,-0.8003678
E057_248919,0.8198291
E057_104818,-0.23474172
E057_171189,-0.5586082
E057_164556,-0.4877239
E057_104870,-0.6990818
E057_163499,-0.87396926
E057_162068,-0.7908136
E057_122566,0.3131169
E057_111859,-0.47380912
E057_114857,-0.74279684
E057_119599,-0.69183326
E057_142409,-0.6692003
E057_176907,-0.47982174
E057_64115,1.8269991
E057_135111,2.2393582
E057_105852,-1.0360899
E057_165501,-0.86462474
E057_144460,-0.51128733
E057_158825,0.408356
E057_198553,-0.59066725
E057_141580,0.7094165
E057_132780,-0.6647777
E057_101236,-0.7670126
E057_163517,-0.622581
E057_144362,-1.0532222
E057_168175,-0.6337313
E057_148700,-0.22341974
E057_151490,-0.83567226
E057_105649,-0.95324916
E057_137168,-0.6908894
E057_137161,-0.107511684
E057_115947,-0.82267165
E057_68489,-0.063070625
E057_205758,0.11841278
E057_145642,-0.73229337
E057_229314,-0.5540586
E057_105849,-0.5265267
E057_168288,-0.75318027
E057_196547,-0.90192246
E057_172650,-0.38848174
E057_114737,0.08049266
E057_83937,-0.71030843
E057_186187,-0.6760385
E057_120053,-1.0748613
E057_258973,-0.96751356
E057_156218,-0.8429483
E057_7080,-0.6704273
E057_104723,-0.55582386
E057_189203,-0.67843056
E057_180425,-0.677087
E057_162607,-0.7157693
E057_75142,-0.557488
E057_235604,-0.48866832
E057_460,-0.5103126
E057_204020,-0.46048623
E057_182359,-0.7562907
E057_163171,-0.46923715
E057_103121,-1.0225817
E057_188529,1.7212176
E057_124279,-0.95263433
E057_167311,-0.89307165
E057_229924,-0.44887245
E057_419,-0.951398
E057_162174,-0.79025054
E057_111596,-0.96585065
E057_198752,0.029312
E057_133247,1.3088539
E057_106077,-0.40299642
E057_248993,-0.3787601
E057_127526,0.6313984
E057_114654,-0.71127236
E057_153823,-0.6622574
E057_174851,-0.006584123
E057_149292,-0.7416981
E057_47617,-0.7361653
E057_258210,-0.64281523
E057_168710,-0.3366567
E057_102172,1.1049929
E057_117385,-1.0146347
E057_171295,-0.7167963
E057_134686,1.4790639
E057_137656,-0.7776293
E057_173692,-1.0313836
E057_104885,-0.08588092
E057_221914,1.4526407
E057_149499,0.9193553
E057_244005,-0.85292006
E057_234444,-0.75655276
E057_187122,-0.73584056
E057_174343,-0.3934374
E057_75785,0.5755434
E057_163536,-0.7279516
E057_162951,-0.7089272
E057_164451,-0.17700763
E057_253485,-0.47024304
E057_120669,-0.96990216
E057_186352,-1.1309423
E057_176208,-1.1647625
E057_154133,0.41935068
E057_177494,3.4566925
E057_250151,-0.5354035
E057_100297,-0.7620124
E057_169446,-0.35735977
E057_118690,-0.9532242
E057_160207,-0.93609726
E057_109099,-0.5173736
E057_168118,-0.634649
E057_129465,-0.93368924
E057_176903,-0.60363173
E057_153237,-0.4545797
E057_152086,-0.55534434
E057_137204,-0.5207997
E057_73712,-0.46885407
E057_167747,1.7853851
E057_167333,-0.72451705
E057_132382,2.405982
E057_103852,-0.82326776
E057_141013,-0.92487335
E057_166848,-0.921751
E057_139793,2.1339767
E057_163806,-0.56105435
E057_177465,-1.0055653
E057_133138,-1.0899347
E057_167851,-0.595147
E057_115616,-0.8623642
E057_65809,-0.42454058
E057_137449,-0.7210205
E057_131089,-0.78338647
E057_176108,0.66126806
E057_183691,1.1035087
E057_116752,-0.9202783
E057_160087,1.8016208
E057_174405,-0.92781466
E057_169504,-0.71530616
E057_95951,0.89230037
E057_226974,-0.46950835
E057_132563,-1.0568678
E057_182247,-0.69157827
E057_103037,-0.8388046
E057_164068,-0.8886006
E057_162929,-1.022267
E057_186517,-0.19988164
E057_64201,-0.60355246
E057_176809,-0.44490206
E057_215217,-0.79870236
E057_170498,0.019225672
E057_83828,-0.8348186
E057_137726,-0.69154376
E057_131351,0.87104607
E057_8513,-0.5189358
E057_113361,-0.81462204
E057_176386,-0.97827446
E057_171467,0.39840758
E057_156384,-0.68517417
E057_178343,-0.76059777
E057_168228,-0.950652
E057_132763,-0.86236113
E057_167548,-0.6357699
E057_188316,-0.58703095
E057_167664,-0.6273947
E057_162694,-1.0936495
E057_175198,-0.95458335
E057_132964,-1.0774356
E057_109917,-0.038479105
E057_138161,-0.6296472
E057_133477,2.1383197
E057_106462,-1.0254598
E057_7038,-0.775457
E057_119401,0.07215361
E057_254986,-0.7421327
E057_110880,1.9349853
E057_158516,-0.441167
E057_118564,0.22186242
E057_133962,-0.5447369
E057_184056,-0.73451185
E057_175820,-0.604999
E057_124429,0.4639759
E057_167646,-0.80583906
E057_184408,-0.8809464
E057_130489,0.60352576
E057_197889,-1.0766592
E057_163479,-0.39403796
E057_241978,-0.71053505
E057_168077,0.5503079
E057_104517,-0.53272694
E057_119979,-0.6917354
E057_91127,-0.5123999
E057_204947,-0.50603586
E057_152939,-0.78635556
E057_163263,-0.48493135
E057_171130,-0.74728024
E057_167103,-0.8698419
E057_156970,-0.9452764
E057_5471,-0.6577971
E057_156709,-0.9305011
E057_119523,-0.59917367
E057_83817,-0.74157655
E057_160447,-0.7216746
E057_125817,1.7719293
E057_103876,-0.5575674
E057_168214,-0.34580362
E057_182183,-0.741039
E057_129559,-0.5608673
E057_180777,-0.60226107
E057_196235,0.07286255
E057_213029,-0.4561171
E057_117505,0.87691844
E057_168916,0.2909429
E057_139722,2.150417
E057_68885,-0.70294404
E057_150459,-0.9174152
E057_179761,-0.64718807
E057_157343,0.56422126
E057_113600,-0.730582
E057_148834,-0.649505
E057_135333,-0.6262678
E057_173335,-0.6474427
E057_166501,-0.74525493
E057_189430,-0.41248202
E057_236022,-0.48866832
E057_141542,-0.54327834
E057_109445,-1.0401047
E057_138678,-0.88024676
E057_138279,-0.836222
E057_136002,-0.6254626
E057_254870,-0.7439922
E057_129195,-0.8952819
E057_102362,-0.9602653
E057_74695,-0.92012286
E057_122644,-0.20217402
E057_139746,0.6980312
E057_171262,-1.1988099
E057_170542,-0.85295594
E057_124214,-0.41669658
E057_164588,-0.7556632
E057_254726,-0.57995206
E057_171017,-0.872197
E057_160055,0.6378007
E057_198739,-0.74927485
E057_158050,0.7435016
E057_108639,0.17952983
E057_100216,-0.6994462
E057_72042,0.47206455
E057_125449,-0.73593986
E057_179564,-0.7169861
E057_4700,-1.000013
E057_164924,2.345748
E057_188157,1.2420554
E057_172379,-0.80196685
E057_116977,-0.5910095
E057_174595,-0.7071222
E057_112130,-1.0708938
E057_204653,-0.62647164
E057_154080,-0.95209444
E057_166927,-0.5512872
E057_112759,0.16557978
E057_178821,-1.0197834
E057_184012,-0.38690132
E057_138675,-0.64802116
E057_162814,-0.6002176
E057_217442,-0.6285573
E057_164134,-0.64691687
E057_249679,-0.8163242
E057_153714,1.5065857
E057_164330,-0.912014
E057_165813,-1.0372995
E057_188997,-0.985786
E057_135324,-0.7877914
E057_99260,-0.5256445
E057_166415,-0.81461746
E057_101695,-1.113633
E057_139496,-0.85735977
E057_198715,-0.6656561
E057_118200,-0.28828412
E057_113273,-0.64724666
E057_182572,-0.7372288
E057_132478,-0.4216236
E057_182782,0.15920176
E057_205457,-0.48967648
E057_121769,-0.1105261
E057_204538,-0.6516356
E057_196730,-0.9199259
E057_146112,3.0303931
E057_82805,-0.19141066
E057_215397,-0.53495383
E057_155875,-0.59601897
E057_102606,-0.838944
E057_88992,-0.71147007
E057_183036,-0.5684537
E057_114251,1.5935608
E057_115540,-1.0648887
E057_173611,-0.64733124
E057_236699,-0.4087664
E057_145725,-1.0028782
E057_124207,0.3536098
E057_140832,-0.7923665
E057_128915,-0.7591026
E057_139970,-0.8285739
E057_173762,-0.7328215
E057_59377,-0.31168053
E057_83097,-0.08261092
E057_241258,-0.68916214
E057_134014,-0.5095586
E057_177096,-0.7995496
E057_235978,-0.15479931
E057_12963,-1.051609
E057_215262,-0.59842664
E057_165525,-0.7130041
E057_133063,-0.34517425
E057_197093,-0.73592347
E057_187601,-0.9440086
E057_124216,-0.9436931
E057_204186,-0.69341815
E057_99769,-0.66290855
E057_164609,-0.8114861
E057_167566,2.0926235
E057_130856,-0.7424481
E057_49449,-0.7855595
E057_256050,-0.24806835
E057_54965,-0.82708955
E057_146122,-0.85450655
E057_187954,1.1164936
E057_100014,-1.0289661
E057_142252,-0.61555755
E057_181638,0.4813242
E057_143977,-0.71487397
E057_23191,0.35420454
E057_213401,-0.5026162
E057_12211,0.7991448
E057_126457,-0.049324736
E057_135976,-0.7552257
E057_141543,-0.217897
E057_173418,-0.5013504
E057_196843,0.11703776
E057_171867,1.2172512
E057_132950,-0.9677865
E057_169126,-0.87777656
E057_156787,-0.8485118
E057_147576,-0.7330069
E057_146221,-0.8398411
E057_89063,-0.6625883
E057_107742,-0.64138454
E057_111725,-1.0040627
E057_186439,-0.4729144
E057_171051,-0.50256777
E057_206538,-0.7374678
E057_204060,-0.9000509
E057_157303,-0.5950386
E057_197822,-0.62074316
E057_112053,-0.46565825
E057_176293,-0.42991132
E057_198010,-0.5127625
E057_184635,-0.6455496
E057_104419,-0.4016881
E057_150773,-0.97199637
E057_147485,-0.4218734
E057_77150,0.7937
E057_165716,-0.87980384
E057_203684,-0.8972049
E057_188305,-0.8169932
E057_204381,-0.49000573
E057_185097,-0.49259108
E057_49089,-0.36610997
E057_82153,1.3379642
E057_135773,-0.49022967
E057_163795,-0.17440324
E057_136982,-1.0166773
E057_129946,-0.6883916
E057_196976,-0.69847226
E057_185291,-0.5803332
E057_149923,0.2832768
E057_256683,-0.6781702
E057_123643,-0.5060893
E057_125954,-1.1050577
E057_22567,0.7617208
E057_144741,-0.47540915
E057_255062,-0.80074203
E057_120054,-0.41475165
E057_86200,-0.8071108
E057_197763,-0.802133
E057_188888,-0.4558385
E057_170379,-0.46529752
E057_169607,0.58844125
E057_176542,-0.88587165
E057_163131,-0.4354835
E057_233527,-0.5905397
E057_164434,-0.76295006
E057_186522,-0.17630729
E057_162804,-0.6613006
E057_181392,-0.7816
E057_179909,-0.89610577
E057_118322,-0.5343696
E057_152382,-0.8247603
E057_168575,-0.5309966
E057_117069,-0.8207691
E057_224712,-0.48866832
E057_82781,1.5938337
E057_10818,-0.5178152
E057_174950,-0.6384262
E057_99250,0.57234615
E057_122873,-0.817602
E057_107679,0.21376653
E057_112972,2.5308843
E057_198062,-0.48086488
E057_127325,-0.65900606
E057_151718,-0.6070149
E057_185056,-0.86286205
E057_102098,-0.8079767
E057_46651,-0.9355708
E057_125652,-0.61199874
E057_215529,-0.5784833
E057_164256,-0.5010444
E057_138768,-0.8748841
E057_205413,-0.5162637
E057_125637,1.380647
E057_140465,-0.71681464
E057_123143,-0.6926726
E057_197696,-0.81350124
E057_149532,-0.9230911
E057_64932,2.272419
E057_66697,0.88845265
E057_169946,-0.8910313
E057_103222,0.17804931
E057_168894,0.5231054
E057_87495,-0.6384537
E057_8710,0.76404715
E057_178404,-0.30635795
E057_149575,-0.2675684
E057_162522,1.0575185
E057_112576,-0.70178306
E057_259664,-0.5190147
E057_163874,3.5924616
E057_173213,-0.4738921
E057_181355,-0.33117175
E057_142512,-0.53335446
E057_78098,0.17432074
E057_117899,1.5757512
E057_166086,-0.7530174
E057_115762,-0.955531
E057_11243,0.14104988
E057_143437,-0.8118695
E057_83750,-0.94404083
E057_166452,-0.13814634
E057_136872,-0.54584634
E057_83457,-0.43431228
E057_172053,-0.005585268
E057_169223,1.2276509
E057_171056,0.24047695
E057_175595,-1.1846488
E057_185565,-0.9910708
E057_168394,0.015896022
E057_106723,-0.6671555
E057_143845,0.29829055
E057_115607,-0.7036973
E057_197446,-0.5483674
E057_111845,-0.6698315
E057_136688,-0.4315434
E057_122176,-0.6803058
E057_137513,-0.963884
E057_153815,2.1503773
E057_100897,-0.69616544
E057_82175,-0.59658486
E057_102763,-0.892698
E057_119723,-1.042715
E057_138069,-0.7603104
E057_131381,-0.9310633
E057_137821,-0.49202138
E057_74590,1.7567507
E057_242441,-0.51881146
E057_181523,-0.4462362
E057_102802,-0.63584757
E057_182544,-0.20558552
E057_105339,-0.6667359
E057_74219,-0.5156894
E057_186020,-0.624726
E057_213619,-0.51546854
E057_63176,0.8718301
E057_174238,0.38612568
E057_177917,-1.0896264
E057_237541,-0.5682734
E057_171487,-0.42624077
E057_160408,-0.17950428
E057_99385,-0.27080876
E057_142864,2.3352745
E057_136052,-0.9233873
E057_115839,0.22078668
E057_198937,-0.85109085
E057_93167,-0.113424435
E057_105135,-0.09278141
E057_92439,-0.21885252
E057_204524,-0.4592266
E057_155324,-0.22006226
E057_166526,-0.028209537
E057_184697,1.8868703
E057_175003,-0.37721574
E057_204790,-0.43652987
E057_138942,-1.0234017
E057_25293,-0.64187616
E057_171840,-0.5719833
E057_102317,-0.8143005
E057_100298,-0.24895132
E057_16082,0.8325515
E057_49769,-0.93088937
E057_148803,-0.7542251
E057_185112,-0.23170792
E057_189325,-0.46343446
E057_165091,-0.40437365
E057_197951,-0.7288013
E057_255561,-0.725463
E057_176165,-0.68744475
E057_167550,-1.0046172
E057_180257,-0.55067223
E057_214013,-0.89820546
E057_183044,-0.48767394
E057_204848,-0.49215668
E057_223953,-0.40377688
E057_163902,-1.0535514
E057_125726,-0.97111815
E057_159720,-0.4754917
E057_138185,-0.723113
E057_162643,-0.8666514
E057_156804,-0.4815849
E057_243989,-0.19902594
E057_116871,2.2161956
E057_102302,-0.45355028
E057_183844,-0.46913278
E057_163694,-0.13090843
E057_168268,1.0631146
E057_160050,-0.7605384
E057_57657,1.0274379
E057_215067,0.2918043
E057_137496,-0.5560123
E057_131002,-0.473795
E057_175866,2.0260968
E057_148606,-0.81052065
E057_124541,-0.17410779
E057_206530,-0.6720701
E057_133275,1.6087171
E057_197603,-1.0055695
E057_171217,-0.44138277
E057_103485,-0.44013178
E057_165238,-0.7553042
E057_148143,-0.64666426
E057_204962,-0.4635054
E057_124466,1.4775414
E057_162231,1.0092696
E057_168078,-0.6044574
E057_173852,-0.33716637
E057_174899,-0.7432952
E057_118503,3.0983262
E057_136448,-0.94417703
E057_104112,-0.741842
E057_166471,-0.34516597
E057_159217,-0.78030825
E057_169116,-0.76612383
E057_169727,0.8598906
E057_101166,0.857916
E057_92096,-0.9184412
E057_99625,0.66259897
E057_135127,-1.0134114
E057_106400,0.4040367
E057_143921,-0.5159883
E057_149503,-0.57362294
E057_108602,-0.24827887
E057_198089,-0.716227
E057_116882,-0.33061302
E057_115252,-0.3900417
E057_116191,-0.76062673
E057_226174,-0.6461594
E057_253831,-0.38409364
E057_159596,-0.74306667
E057_160223,-0.6371195
E057_84070,-0.5406303
E057_65243,-1.0510601
E057_181135,-0.90203166
E057_103067,0.49286443
E057_198336,-0.5088977
E057_125966,-1.099708
E057_126368,1.9445919
E057_71054,1.3830274
E057_100505,-0.8591812
E057_77935,-0.74735355
E057_110031,0.0028243512
E057_124145,2.8519197
E057_259272,0.15496986
E057_159761,-0.51493186
E057_196663,-1.0786138
E057_100426,0.4154778
E057_205233,-0.32760268
E057_182687,-0.915457
E057_116005,-0.8687789
E057_129422,-0.5820773
E057_154553,-0.8347894
E057_100796,0.267178
E057_163050,-0.5218783
E057_131871,-0.8063097
E057_111729,-0.39233786
E057_181585,-0.7504777
E057_102471,1.2946384
E057_183346,-0.7500774
E057_71553,-0.9460691
E057_183495,-0.9307951
E057_214814,-0.26874614
E057_115419,1.3523108
E057_182952,-0.83207744
E057_138078,-1.1002055
E057_121060,2.0794404
E057_107447,-0.4249757
E057_213599,-0.63688534
E057_124664,-0.65646404
E057_255423,-0.42314273
E057_253304,-0.58535504
E057_177731,1.4230194
E057_151575,-0.81597906
E057_228716,-0.93525636
E057_164002,-0.56428707
E057_164180,-1.0398293
E057_176302,-0.45824182
E057_132669,-0.38264662
E057_184343,-0.33775586
E057_159788,-0.09069443
E057_122779,-1.030207
E057_107872,0.139509
E057_174792,-0.2480405
E057_222000,-0.53782314
E057_170322,-0.9875587
E057_166377,-0.901039
E057_213551,0.53215146
E057_172197,-0.7066569
E057_188959,-0.5734198
E057_39650,1.2478789
E057_8324,-0.8410688
E057_77044,-0.7896442
E057_170074,-0.46961212
E057_110042,0.41852063
E057_242247,-0.29009673
E057_26559,0.2245137
E057_138738,-0.63008654
E057_134108,-0.9455396
E057_86619,-0.95508903
E057_121691,-1.0267001
E057_140519,-0.67005724
E057_132122,-0.9647272
E057_152256,-0.6353466
E057_173039,1.5525905
E057_101180,-0.80074865
E057_239697,-0.9540734
E057_177042,0.43844366
E057_156206,-0.6701368
E057_100522,-0.88400084
E057_90316,0.8550452
E057_188130,-0.12769943
E057_100241,1.4393789
E057_228727,-0.5467908
E057_171448,-0.98268986
E057_124613,-0.9414419
E057_129673,-0.59277624
E057_158955,-0.31658375
E057_152217,0.0012477487
E057_82212,-1.0146672
E057_144455,-0.9178763
E057_174990,-0.504327
E057_144771,-0.47886086
E057_161021,-1.0208296
E057_132965,0.2231441
E057_32444,-1.0527518
E057_178033,-0.4544449
E057_71889,-0.799479
E057_180479,-0.8553397
E057_116138,-1.0747737
E057_179057,-0.5407667
E057_177464,-0.8886769
E057_185010,-0.90697056
E057_179546,-0.14217973
E057_129214,-0.9046572
E057_169515,1.4072607
E057_197016,-0.64505124
E057_145920,-0.6372442
E057_184227,-0.4528671
E057_75089,0.70728856
E057_148814,-0.8329439
E057_184949,-1.0978764
E057_131149,0.92315805
E057_143786,-0.70018977
E057_135912,-0.92439735
E057_147168,-0.5597974
E057_118971,1.9494153
E057_146094,-0.59090424
E057_164393,-0.59747803
E057_83067,-0.8625229
E057_142973,-0.504507
E057_177576,0.5086645
E057_8118,-0.9044443
E057_105821,-0.59621304
E057_151967,0.2293211
E057_147118,-0.9999741
E057_102468,-0.85942066
E057_72210,1.6913992
E057_160972,-1.0015627
E057_115548,-0.56646305
E057_114279,-0.42317927
E057_170917,-0.957809
E057_139719,-1.068923
E057_256530,-0.7218314
E057_215277,1.4723841
E057_99999,0.20469354
E057_197170,0.73699266
E057_168993,-0.7832103
E057_159216,-0.41971958
E057_179918,0.2519729
E057_165164,-0.574683
E057_160321,-0.4503367
E057_172936,0.8271574
E057_160111,-0.68539345
E057_104879,-0.6471036
E057_197111,0.2924345
E057_123545,-0.8024127
E057_145113,-0.4338168
E057_135436,-0.37073946
E057_147526,-0.67934316
E057_166136,-0.6051373
E057_33100,0.3377744
E057_213512,-0.5354005
E057_119408,1.5565546
E057_7866,1.0036743
E057_184895,-0.8011019
E057_188124,-0.5140246
E057_176393,0.8304117
E057_253258,3.2355814
E057_42980,-0.5046179
E057_140043,-0.8609333
E057_170373,-0.539545
E057_61676,-0.6182725
E057_145934,-0.61598325
E057_139155,-0.5271087
E057_176771,-0.5299635
E057_172345,-0.59218496
E057_104549,2.40719
E057_120899,0.8323455
E057_144724,0.8553405
E057_167383,-0.9024646
E057_180611,0.12595616
E057_184029,-0.45189852
E057_162998,-0.8916967
E057_253320,0.82489634
E057_187720,0.57609123
E057_160688,-0.82921433
E057_196581,0.09871285
E057_124574,-0.7285362
E057_106610,-1.0162511
E057_144668,-0.78230846
E057_146409,-1.1068149
E057_157107,-0.5820662
E057_174255,-0.46642798
E057_180376,-1.1881922
E057_162722,-0.5650023
E057_63854,-0.7430894
E057_167037,-0.8763121
E057_181090,1.3060392
E057_117640,-0.7788163
E057_80224,-0.7366054
E057_44524,-0.9058464
E057_108932,-0.7015132
E057_162882,-0.7138779
E057_132357,-0.47713256
E057_125207,-0.79782504
E057_101200,-0.74045706
E057_168509,-0.6796629
E057_110497,-0.81732976
E057_114544,-0.5370005
E057_77420,-0.71871257
E057_172244,-0.78110373
E057_188313,2.1377027
E057_176731,-0.8332501
E057_106636,-0.78981674
E057_137801,3.3405023
E057_133246,-0.5338232
E057_214871,-0.56648976
E057_167635,-0.7225114
E057_134917,-0.8460516
E057_158246,3.0778635
E057_157542,-0.77003247
E057_169951,-0.7934687
E057_120158,-0.60179216
E057_65600,-0.25850034
E057_36054,-0.6691017
E057_170236,-0.4697649
E057_196497,-0.55128413
E057_164543,0.6288074
E057_214021,-0.7903137
E057_104973,-0.9441807
E057_88038,0.65578663
E057_107736,-0.77184206
E057_14138,-0.7147469
E057_163069,-1.1139532
E057_121406,-0.5526875
E057_81052,-0.8136189
E057_143434,-0.89422596
E057_144848,-0.95076543
E057_115902,1.3280662
E057_168671,-0.78183854
E057_116754,-0.6804856
E057_246223,-0.6995922
E057_139044,-0.60199124
E057_182405,-0.8516755
E057_127554,0.019071877
E057_197813,-0.8299092
E057_198021,-0.5055711
E057_151917,0.16487946
E057_103544,-0.9248515
E057_167779,-0.67974436
E057_204231,0.70088416
E057_86598,-0.8846166
E057_86544,1.5440763
E057_165409,-0.8570688
E057_198435,-0.73357916
E057_142188,0.066578045
E057_176595,-0.63595116
E057_218416,-0.6989773
E057_188785,-0.6339199
E057_169297,-1.0298856
E057_173452,-0.72839415
E057_106355,-0.76214623
E057_221857,-0.31114882
E057_134873,-0.30346775
E057_109132,-0.54584783
E057_100034,-0.46023387
E057_204828,-0.48866832
E057_130227,-0.75281256
E057_143761,1.7680079
E057_204439,1.3456157
E057_168612,-0.53059053
E057_179938,-0.41549224
E057_171723,-0.9505386
E057_186377,-0.574935
E057_10318,1.9917797
E057_116299,-0.71071386
E057_184164,0.39336538
E057_60566,-0.36688548
E057_205755,-0.51052105
E057_169836,-0.7057856
E057_166263,-1.1648222
E057_134775,-0.6914289
E057_31081,-0.83660114
E057_167880,1.4603841
E057_144476,0.5793579
E057_182636,-0.34341314
E057_80371,-0.1415608
E057_213199,-0.7880882
E057_227164,-0.33608502
E057_168003,2.4930146
E057_65183,-1.0378135
E057_108278,-0.9348462
E057_184967,-0.050954655
E057_182809,-1.1304283
E057_144671,-0.47333813
E057_175520,-0.47499037
E057_117152,-0.6919383
E057_111860,-0.6528434
E057_186480,1.9593793
E057_218328,-0.7193209
E057_142751,0.31727695
E057_89248,-0.15089373
E057_189275,-0.5637863
E057_116815,0.12214686
E057_184916,0.766861
E057_136158,0.16339909
E057_171357,0.06395379
E057_235878,-0.22399962
E057_153233,-0.7002773
E057_213859,1.5154166
E057_28839,-0.96006906
E057_136542,-0.4080537
E057_85231,-0.5033925
E057_141741,0.68675596
E057_168830,-0.77391195
E057_123240,-0.60976714
E057_113100,-0.41708428
E057_124422,0.7893286
E057_110975,-0.99042594
E057_186998,-0.8011763
E057_111665,0.5390505
E057_141556,0.07511182
E057_250038,-0.40749544
E057_168517,-0.99858254
E057_125124,0.99711835
E057_164654,-0.093995705
E057_145911,-0.7302201
E057_72135,-0.8216705
E057_178105,-0.43405318
E057_137575,-0.9080642
E057_232859,-0.7552832
E057_165060,-0.9509845
E057_167705,-0.6693965
E057_173281,-0.8131727
E057_153551,-0.9993626
E057_179002,-0.47837406
E057_257046,-0.48712093
E057_140682,-0.77518666
E057_107165,0.017741576
E057_160948,0.6603457
E057_159917,-0.5283593
E057_170122,-0.39273393
E057_255154,-1.0435252
E057_90863,-0.617699
E057_152672,-0.5095917
E057_102554,0.10616656
E057_185842,-0.52025443
E057_180694,-0.9304158
E057_155506,-0.47498167
E057_101337,-0.9844795
E057_129245,-0.24668813
E057_173467,-0.39416504
E057_104524,-0.45894212
E057_181061,-0.122024745
E057_186281,-0.48866832
E057_114353,-0.15540704
E057_164626,-0.92615694
E057_107937,-0.049465194
E057_236446,-0.4796878
E057_164418,-0.8859311
E057_206483,-0.5959044
E057_145284,1.6676894
E057_104687,0.09038453
E057_6704,-0.30020136
E057_115649,0.6812196
E057_159263,-0.64808106
E057_60656,-0.6368886
E057_119537,0.9826393
E057_248713,-0.5175356
E057_159461,-0.3050105
E057_158195,-0.74631023
E057_183150,-0.92141193
E057_111186,2.056951
E057_221887,-0.8435271
E057_166341,-0.6819906
E057_188921,-0.86967826
E057_155287,-0.631605
E057_184347,0.17079417
E057_115170,-0.679766
E057_112701,-0.82025373
E057_67840,-0.65624774
E057_175215,0.7766273
E057_136205,0.6289147
E057_107185,0.700537
E057_197579,-0.4945817
E057_176022,0.4634717
E057_166105,-0.7498168
E057_158869,-0.709742
E057_160410,-0.60978276
E057_136573,-0.5438409
E057_143919,-1.0646225
E057_170632,-0.94168353
E057_101871,-0.7064642
E057_187595,-0.4994191
E057_256713,-0.40856576
E057_186166,-0.9243856
E057_160844,-0.73957
E057_165186,-0.8034847
E057_229729,-0.8724545
E057_85274,-0.73319495
E057_204661,0.04414235
E057_122705,0.69027066
E057_136738,-1.0348661
E057_182175,-0.8534564
E057_93100,-0.584259
E057_146215,-0.97211516
E057_100603,-0.7303663
E057_100578,-1.1092292
E057_113889,-0.47338337
E057_126759,-0.50243455
E057_196504,-1.0855883
E057_204533,-0.17865054
E057_163644,-0.90860045
E057_142224,-0.6531834
E057_162639,-0.8736589
E057_164916,-0.6861282
E057_158887,-0.63992614
E057_112319,-0.6663936
E057_148672,-0.89088714
E057_48162,0.7859288
E057_102230,-0.46518135
E057_173905,0.63935935
E057_173917,-0.8139838
E057_113209,-0.4895851
E057_213799,-0.6873383
E057_178110,-0.7991694
E057_205177,0.65607226
E057_161920,-0.76947504
E057_116991,-0.42735493
E057_139726,-0.6842196
E057_167315,-0.9479147
E057_153786,-0.56104887
E057_185055,-0.5580292
E057_120549,-0.71275914
E057_196407,-0.5042701
E057_185163,0.20633318
E057_138363,-0.28683588
E057_178752,-0.8457235
E057_116266,-1.0191799
E057_80200,-0.572797
E057_143774,1.7355231
E057_198053,0.2876534
E057_107611,-0.44137412
E057_162989,-0.8440407
E057_167985,-0.9136628
E057_119326,0.55958945
E057_133028,-0.96952754
E057_158467,-0.74714696
E057_213030,-0.4830581
E057_197497,-0.8973204
E057_85998,-0.4343272
E057_145506,-0.7461282
E057_246366,-0.047770157
